PID,Age,Gender,Filename,Question,Scale,Rating,Reason
7,26,female,processed_1_clip8_pid_7_age_26_female.csv,How aroused are you?,1-7,6.0,Arousal rose due to sudden hazard.
7,26,female,processed_1_clip8_pid_7_age_26_female.csv,How much are you concentrating?,1-7,6.0,Concentration at peak to monitor the scene.
7,26,female,processed_1_clip8_pid_7_age_26_female.csv,How much is your attention divided?,1-7,3.0,"Attention focused, not easily divided."
7,26,female,processed_1_clip8_pid_7_age_26_female.csv,How much mental capacity do you have to spare?,1-7,3.0,Some spare mental capacity available after braking.
7,26,female,processed_1_clip8_pid_7_age_26_female.csv,How much information have you gained?,1-7,4.0,Gained new situational cues from the environment.
7,26,female,processed_1_clip8_pid_7_age_26_female.csv,How good is the information you have gained?,1-7,4.0,The information was reasonably reliable.
7,26,female,processed_1_clip8_pid_7_age_26_female.csv,How familiar are you with the situation?,1-7,3.0,Not familiar with this specific autonomous driving edge-case.
8,58,female,processed_1_clip8_pid_8_age_58_female.csv,How mentally demanding was the task?,1-20,1.0,High mental demand due to multiple hazards.
8,58,female,processed_1_clip8_pid_8_age_58_female.csv,anxious – relaxed,-3..3,2.0,I felt mildly anxious during the event.
8,58,female,processed_1_clip8_pid_8_age_58_female.csv,agitated – calm,-3..3,3.0,I felt mild agitation during the braking.
8,58,female,processed_1_clip8_pid_8_age_58_female.csv,unsafe – safe,-3..3,4.0,I perceived potential danger from the van.
8,58,female,processed_1_clip8_pid_8_age_58_female.csv,timid – confident,-3..3,5.0,I felt a bit timid but hopeful.
8,58,female,processed_1_clip8_pid_8_age_58_female.csv,I trust the highly automated vehicle.,1-5,6.0,I trust the system to help.
8,58,female,processed_1_clip8_pid_8_age_58_female.csv,I can rely on the highly automated vehicle.,1-5,7.0,I can rely on the system in this situation.
8,58,female,processed_1_clip8_pid_8_age_58_female.csv,The system state was always clear to me.,1-5,8.0,The system state was somewhat clear.
8,58,female,processed_1_clip8_pid_8_age_58_female.csv,The system reacts unpredictably.,1-5,9.0,The system did not seem unpredictable.
8,58,female,processed_1_clip8_pid_8_age_58_female.csv,I was able to understand why things happened.,1-5,10.0,I understood the reasons for the actions.
8,58,female,processed_1_clip8_pid_8_age_58_female.csv,It’s difficult to identify what the system will do next.,1-5,11.0,It was not hard to anticipate what the system would do next.
8,58,female,processed_1_clip8_pid_8_age_58_female.csv,useful – useless,1-7,12.0,The system was useful in this scenario.
8,58,female,processed_1_clip8_pid_8_age_58_female.csv,pleasant – unpleasant,1-7,13.0,The experience was somewhat unpleasant.
8,58,female,processed_1_clip8_pid_8_age_58_female.csv,bad – good,1-7,14.0,The outcome felt somewhat good.
8,58,female,processed_1_clip8_pid_8_age_58_female.csv,nice – annoying,1-7,15.0,The experience was reasonably nice.
8,58,female,processed_1_clip8_pid_8_age_58_female.csv,effective – superfluous,1-7,16.0,The system was effective and not superfluous.
8,58,female,processed_1_clip8_pid_8_age_58_female.csv,irritating – likeable,1-7,17.0,The experience was not irritating and somewhat likeable.
8,58,female,processed_1_clip8_pid_8_age_58_female.csv,assisting – worthless,1-7,18.0,The system was assisting rather than worthless.
8,58,female,processed_1_clip8_pid_8_age_58_female.csv,undesirable – desirable,1-7,19.0,The system felt desirable.
8,58,female,processed_1_clip8_pid_8_age_58_female.csv,raising alertness – sleep-inducing,1-7,20.0,The event raised alertness more than sleepiness.
8,58,female,processed_1_clip8_pid_8_age_58_female.csv,How changeable is the situation?,1-7,21.0,The situation changed a lot.
8,58,female,processed_1_clip8_pid_8_age_58_female.csv,How complicated is the situation?,1-7,22.0,The situation was quite complicated.
8,58,female,processed_1_clip8_pid_8_age_58_female.csv,How many variables are changing?,1-7,23.0,Many variables were changing.
8,58,female,processed_1_clip8_pid_8_age_58_female.csv,How aroused are you?,1-7,24.0,I was fairly aroused by the incident.
8,58,female,processed_1_clip8_pid_8_age_58_female.csv,How much are you concentrating?,1-7,25.0,I was concentrating strongly.
8,58,female,processed_1_clip8_pid_8_age_58_female.csv,How much is your attention divided?,1-7,26.0,Attention was not greatly divided.
8,58,female,processed_1_clip8_pid_8_age_58_female.csv,How much mental capacity do you have to spare?,1-7,27.0,I had some mental capacity to spare.
8,58,female,processed_1_clip8_pid_8_age_58_female.csv,How much information have you gained?,1-7,28.0,I gained some new information.
8,58,female,processed_1_clip8_pid_8_age_58_female.csv,How good is the information you have gained?,1-7,29.0,The information was reasonably good.
8,58,female,processed_1_clip8_pid_8_age_58_female.csv,How familiar are you with the situation?,1-7,30.0,I am somewhat familiar with such traffic events.
9,61,female,processed_1_clip8_pid_9_age_61_female.csv,How mentally demanding was the task?,1-20,14.0,I had to mentally monitor sudden changes and potential conflicts.
9,61,female,processed_1_clip8_pid_9_age_61_female.csv,anxious – relaxed,-3..3,-1.0,I felt a twinge of anxiety when the van cut in.
9,61,female,processed_1_clip8_pid_9_age_61_female.csv,agitated – calm,-3..3,1.0,The jolting braking made me feel unsettled.
9,61,female,processed_1_clip8_pid_9_age_61_female.csv,unsafe – safe,-3..3,-2.0,The near collision felt unsafe.
9,61,female,processed_1_clip8_pid_9_age_61_female.csv,timid – confident,-3..3,-1.0,I remained cautious but tried to trust automation.
9,61,female,processed_1_clip8_pid_9_age_61_female.csv,I trust the highly automated vehicle.,1-5,4.0,I trust the system to prioritize safety.
9,61,female,processed_1_clip8_pid_9_age_61_female.csv,I can rely on the highly automated vehicle.,1-5,4.0,I can rely on the car to act to avoid danger.
9,61,female,processed_1_clip8_pid_9_age_61_female.csv,The system state was always clear to me.,1-5,3.0,The system state was legible through the car's actions.
9,61,female,processed_1_clip8_pid_9_age_61_female.csv,The system reacts unpredictably.,1-5,2.0,The response was rapid but not surprising.
9,61,female,processed_1_clip8_pid_9_age_61_female.csv,I was able to understand why things happened.,1-5,4.0,I could understand the braking due to the left turning van.
9,61,female,processed_1_clip8_pid_9_age_61_female.csv,It’s difficult to identify what the system will do next.,1-5,2.0,The next action was not entirely obvious.
9,61,female,processed_1_clip8_pid_9_age_61_female.csv,useful – useless,1-7,6.0,The system was useful in preventing a crash.
9,61,female,processed_1_clip8_pid_9_age_61_female.csv,pleasant – unpleasant,1-7,2.0,The ride was unpleasant due to the brake and jolt.
9,61,female,processed_1_clip8_pid_9_age_61_female.csv,bad – good,1-7,5.0,Overall the car performed well by avoiding a crash.
9,61,female,processed_1_clip8_pid_9_age_61_female.csv,nice – annoying,1-7,3.0,The experience was slightly annoying due to the jolt.
9,61,female,processed_1_clip8_pid_9_age_61_female.csv,effective – superfluous,1-7,6.0,The system was effective at controlling the hazard.
9,61,female,processed_1_clip8_pid_9_age_61_female.csv,irritating – likeable,1-7,5.0,"The jolts were a bit irritating, though the outcome was good."
9,61,female,processed_1_clip8_pid_9_age_61_female.csv,assisting – worthless,1-7,6.0,The assistive features helped manage the hazard.
9,61,female,processed_1_clip8_pid_9_age_61_female.csv,undesirable – desirable,1-7,6.0,Automated control was desirable for safety.
9,61,female,processed_1_clip8_pid_9_age_61_female.csv,raising alertness – sleep-inducing,1-7,7.0,The sudden event raised my alertness.
9,61,female,processed_1_clip8_pid_9_age_61_female.csv,How changeable is the situation?,1-7,5.0,The situation changed quickly with new hazards.
9,61,female,processed_1_clip8_pid_9_age_61_female.csv,How complicated is the situation?,1-7,5.0,The situation was fairly complicated with multiple factors.
9,61,female,processed_1_clip8_pid_9_age_61_female.csv,How many variables are changing?,1-7,6.0,Several variables were changing at once.
9,61,female,processed_1_clip8_pid_9_age_61_female.csv,How aroused are you?,1-7,5.0,My arousal level increased due to the sudden event.
9,61,female,processed_1_clip8_pid_9_age_61_female.csv,How much are you concentrating?,1-7,5.0,I was concentrating on the car and the surroundings.
9,61,female,processed_1_clip8_pid_9_age_61_female.csv,How much is your attention divided?,1-7,4.0,Attention was partly divided between the car's actions and the road.
9,61,female,processed_1_clip8_pid_9_age_61_female.csv,How much mental capacity do you have to spare?,1-7,3.0,I had limited mental capacity to spare while focusing on safety.
9,61,female,processed_1_clip8_pid_9_age_61_female.csv,How much information have you gained?,1-7,5.0,I gained information about how the system responds.
9,61,female,processed_1_clip8_pid_9_age_61_female.csv,How good is the information you have gained?,1-7,5.0,The information I gained was reasonably good.
9,61,female,processed_1_clip8_pid_9_age_61_female.csv,How familiar are you with the situation?,1-7,4.0,I am somewhat familiar with typical autonomous car behavior.
